count,area_Mm2,cov_cost_GBPbn,off_cost_GBPbn
95005.67111459357,62.03237502112568,6.981784611651887,4.496556249698944
95111.5885889891,57.41468735484128,6.43719873655353,4.424328045998579
94886.26985183124,54.43256426045658,6.430307873370767,4.914398509428485
94936.36299398457,61.10586558181541,7.3142543285563,4.882815284237627
95275.86611052159,61.76992535312541,7.2435537103427645,4.679724557918858
95031.34048973827,57.62982574101937,6.5414978156032495,4.614301313761931
95145.40573890021,58.99846610853473,6.521918783334444,4.435321242112196
94647.56375727669,55.10144231746483,6.390972459833752,4.697306132378237
94849.24198010839,57.71768353633404,6.554816697501715,4.386756360296193
95017.8106867213,56.084513894298894,6.068955576195908,4.687374521576122
94797.08077705196,59.43257891706125,6.833679414502825,4.630804275800914
94443.05940718937,60.976653941570085,6.74780591707892,4.523771685664822
95054.47537384914,51.077081412586764,5.823910985447745,4.847204826361106
95254.48395282486,50.616914237054345,6.00199847050865,4.627479021797137
94711.29592823506,59.51793958642553,6.336668046853663,4.212372961593904
94846.10268247407,52.753136425906284,5.944456541626702,4.464902953884754
94462.52913149586,54.19692822633976,6.171748505003351,4.630887191956701
94795.50889108323,58.14488882121469,6.693066183439026,4.453084667215208
95081.91311688203,58.40754207179853,6.188316329131843,4.055344346147652
94700.7184913907,57.080002414981244,6.782802986802521,4.872360916081507
94755.57786746435,57.844084558857766,6.385544161435376,4.3185843102386166
94715.68327985801,60.94335903992594,6.578490895560667,4.224123659657859
95157.8862782182,57.19222412304536,6.329189639315741,4.160995143873328
94824.26962625634,55.92935470825518,6.379140377776925,4.568426385095292
94741.69495363222,60.309926802820726,6.6321453076011885,4.3833280374734525
94553.77604107276,55.739028445153934,6.345256082205712,4.6363383077337055
94928.94418150291,57.60752089400302,6.509111374066538,4.236250204890736
94939.73394856903,60.132506210771005,6.922412853844516,4.523951894750534
95314.0172395115,59.479808910632016,6.946434892208006,4.713730093167698
95122.50721487416,61.5343717974014,7.025466152953377,4.390776664023184
94689.13335059606,58.508632156656354,6.6038219498901505,4.471731937795391
94344.56642016146,54.967028291952346,6.0546466929247424,4.462936975576644
95176.71589550546,58.31053367088646,6.511862741493257,4.61197279996431
95089.98655270746,60.96438059906238,7.171918777174307,4.739901060029744
94783.49680420551,60.274038077015135,6.724593813271311,4.404988038133506
94573.2993429595,60.89442983871738,6.893272416489472,4.406729180167678
94845.20670208803,59.280501022445044,6.780413755788372,4.754013063368166
94834.75192147288,60.49784035558845,6.742407352105827,4.355169705510724
94710.35593824225,55.6436911032547,6.2415669426283005,4.618290648543642
94107.67906789792,53.044967441222745,6.050296960492765,4.659119449133237
95212.93631699673,52.59962129291037,5.892668830035559,4.647914589545021
94649.80946567551,57.46190053937464,6.474797406648769,4.42289771317604
94922.87505548095,58.32837585142022,7.005241754659701,4.728178192745051
94608.1422597069,56.92001745551942,6.620782617719664,4.814217860168965
94959.43103128723,56.476310503954174,6.255368717213012,4.345078490041086
95075.92310325385,59.001227491618934,6.516546126823078,4.065884063870333
94864.89052813732,60.60845635427341,6.90530434529121,4.831555751133522
94998.0256873438,56.11920095378941,6.310543082747205,4.4575699209819
94947.9741529928,56.40414384671994,6.077377558774771,4.219613411742872
94650.39364618952,58.866796262956875,6.77813675122911,4.69826901970623
94817.85105116433,58.91135235054837,6.6549636712338085,4.502433161494552
95176.16598613418,58.30179610376738,6.080607976852436,3.879836673840366
95170.32241716399,53.843198687927234,6.073823913977564,4.472206604076098
95029.34148172029,55.065943309897484,5.848804144937033,4.1138575345269555
94382.03931203108,60.711417359097325,6.807113083142916,4.260220017658267
95398.16639764373,58.46809813049829,6.870817214308957,4.958590335817333
94900.18721078236,58.21867744146196,6.674569538418214,4.446176396202648
94643.15167089918,58.517881647713914,6.443631666501956,4.3691665495529595
95306.3477225891,57.50250794755423,6.585246506191325,4.661769024355285
94778.20942818155,53.81482869327319,5.683933979998499,4.149129537244155
94597.87475396419,57.49475156928769,6.5791649183886,4.692874529480148
94826.69511943928,55.72666606791256,6.482668514655449,4.524311999768761
95050.23338548095,59.47508083542888,6.462316520387444,4.297660308479043
94385.45227380285,61.07830532877443,6.99823859890064,4.5559481588938135
94538.7010271799,62.450107862952,7.11355170042366,4.591842991797655
94829.56726063375,54.44124003553214,5.97509711287421,4.280227461015272
94742.0170927959,49.68871629112494,5.577880305806261,4.593395094752244
94853.50456795303,60.33596742487882,7.006382741318726,4.657352913036336
95352.91718516096,61.2366692601869,6.86720845482647,4.4104995598725605
94716.54150051062,59.09184772760794,6.592476258182068,4.441251693142694
94513.51977293742,53.45108702174468,5.850784159279854,4.311011326613864
94305.82050529686,58.87741046972595,6.759885964921367,4.42250790799646
95032.40485910374,59.59773496423391,6.577076607194628,4.370961964085142
95472.03888935452,59.29366620428225,6.550368534890975,4.320878788402803
95050.00204084595,55.017602035204796,5.807848388067309,4.195562866038015
95372.80322258713,54.88481433627059,6.298185708544127,4.691028420914846
94814.8212406485,56.259681170537455,6.290015484057791,4.538008603367287
94829.85539098109,61.114870208718685,7.158311226208244,4.787585260565165
95066.49115040735,59.68777887963201,7.044794943155606,4.7927154519947335
94945.58873200703,60.50217039084309,6.790814828189076,4.36817885056655
94509.08739894802,57.26921461710033,6.382890597349689,4.285025887891143
95092.84209511007,55.500209535277875,6.0402142762335345,4.4800463620252415
94396.78192870528,50.169015749989754,5.484880929744664,4.368534922463066
94749.68631073431,59.93579963979518,6.873248243077823,4.509373011275526
94479.97792644288,59.173019356425854,6.995030132726109,4.932249899416926
95083.80715124373,57.844843327296225,6.792742357392229,4.5529572209846565
94837.46102703753,56.88399053535922,6.322630318943894,4.306882282810387
94813.6460172547,57.200443238988726,6.568873028312213,4.579205857101853
94885.05130893186,56.59717173527726,6.482040170748598,4.693795519222139
94970.5686738741,54.8764742761548,6.5095121252193415,4.670250541701833
94875.36455813932,56.30121952430464,6.484809744638844,4.631941742397879
94866.29442598346,56.83303576971643,6.465887323650776,4.6051796875913595
94805.2328262706,60.73852637444485,7.129634112411708,4.758979627302807
94881.90398209775,51.41321548545999,5.926806105177908,4.857287611403436
94983.43555262583,60.795531889817745,7.14636840469216,4.814544293966298
95013.65736001047,54.98274956891609,6.305580427692176,4.40834854575142
94570.04596786728,58.745421028542765,6.282116023657378,4.334441230243417
95208.53279633759,60.5987775978581,6.905842371964447,4.5735532054126615
94904.38525687958,55.45293931976914,6.213387463761268,4.402635187701752
94809.5885470749,53.97403237380474,6.067752974668152,4.636728103483203
94825.10673680878,56.654708090273466,6.348373671599816,4.47890006911035
95239.58806170987,60.54276311620208,6.767292019820579,4.7035675626643645
94992.22090402975,56.460454375868885,6.428528840337583,4.38875487089313
94766.34446669248,60.96974265476906,7.214912785624863,4.787622971056053
94663.74369946116,57.9811597141188,6.980844139083045,4.780231702811982
94589.95622449582,60.719978021713835,7.169428137211944,4.877563168947587
94657.09862217923,61.046086363002985,6.86801951124801,4.640517936360457
94617.39026791617,61.64307361626003,6.947004256804188,4.49739215771766
94967.71727969125,56.12568748946328,6.29222081655048,4.5301039342042495
94694.58195447124,57.3243385190413,6.3363043319369,4.411917906054531
95006.4006190216,55.19401858143343,6.442993018642653,4.801334874484615
95013.14390098596,59.19489660565628,6.670784944927655,4.408154977000543
94775.20218670946,58.40729049228199,6.253056053871178,4.209369433430018
95126.23002227308,59.87878607407442,7.046453593407185,4.564311758960168
94677.29143940516,57.54693609163195,6.665427195750265,4.702997185068462
94564.2545780055,58.56171839513216,6.669012964855723,4.497278121307548
94761.57312202828,57.67632062250606,6.97426397510194,5.185765262042093
94676.68334182695,58.25678376954072,6.707334729450855,4.504969940101125
94999.40892816971,51.725323070333644,5.880073999938452,4.4389759812276495
95111.66650449902,57.097742818521034,6.7377242952525025,4.8120715186483105
94858.47131635163,60.44954241276142,6.697915461094198,4.421392613726534
94884.76075067549,59.736971138111365,7.040306308075632,4.6380646938888
94260.37597425703,58.17503725117363,6.678710755638115,4.551097565462704
94597.88199484229,58.943785787163776,6.857835867713657,4.565640762672237
95073.22275556394,58.894441101778355,6.824174240821746,4.7353879919491755
94293.95997374911,51.85216540111466,6.2255583819824265,4.83822697318322
94734.28448485365,60.407238078789106,6.887433730500117,4.373782710429664
94934.98971783905,59.25689463238543,6.8523474779131135,4.370701346381339
95023.86950731219,61.333033235717956,7.378497492614923,4.935932891245218
94934.82148898745,55.45263993667604,6.2502964252763045,4.354165189007396
94966.618351421,57.89162653658786,6.504657531317088,4.563360738674102
95235.80786895493,55.328644997705474,5.911907808449945,4.219540112209966
95022.89694193103,57.24940330671796,6.430530572995397,4.396299778380844
94591.45378527952,60.048951794819175,6.773981226016181,4.2893015888791295
94748.09898688334,55.78809849763774,6.432201915595253,4.821426500684045
94970.34338878201,58.900005631898054,6.866605224476722,4.507640414632296
94801.67139631919,62.96124281478864,7.120036191383398,4.592150588743553
94844.17990097421,56.90067959894121,6.154373802914344,4.084651535960721
94979.48136502756,59.08555921646093,6.688453774984885,4.344932173692638
95133.63051384084,58.73073385706932,6.7755800650831,4.607056046599771
95252.69050226438,58.85214165896703,6.507464709833125,4.622653699312237
94909.79626092216,52.963922625552605,5.844780333454803,4.425466154072625
95236.64153626458,56.38605111653675,6.689279894912117,4.694528661128986
95103.60771630457,58.98053908148764,6.60478965798396,4.267991547932337
94993.0138764826,57.74479308883286,6.344624919569305,4.247756959943796
94720.61260655802,57.82459854985767,6.6699514266009485,4.489672682912428
94452.22368682527,62.6164404785585,7.059494286074859,4.620977677821971
95073.02085185862,55.10025538908228,6.1375401458791545,4.427156420465988
94684.7635052896,58.80585347085388,6.848370646115044,4.488864472039309
94621.26489510296,57.981673849600256,6.600495671210794,4.398544682933177
94846.14618565876,59.285001285446405,6.623008847450125,4.4661068341765615
94834.49064718302,60.6122307646374,7.120222803350728,4.603037429795041
95100.85055917241,60.888492873715954,6.820971959849588,4.7082635599444265
94746.39092274231,60.94052826027891,7.231762627048099,4.664862651601303
94639.13372449913,55.285805628680485,6.082919505224299,4.351019666013144
95384.38539947713,56.42441983847796,6.399582137584892,4.813140577397348
94955.0247239622,52.663821795899494,5.963410074453122,4.6582203781223
95217.8710909394,58.19782843523816,6.454170160431185,4.345418855229
95154.33722553684,57.30601861792322,6.529581234809045,4.628919621891751
95163.45000282765,59.73440309252298,6.588530383143426,4.529460567247311
94874.94490083816,62.59775867549862,7.082123285728488,4.687072285897363
94844.25691916262,57.25026400084987,6.564664659134439,4.426890586921324
94809.9370739582,59.33381605117177,6.466769930000943,4.242809548582149
94458.99777690312,59.85740340204815,6.547108310056039,4.472246276109445
94513.09541290217,56.26473775558577,6.4828564099965105,4.391618459725029
95012.21255636594,59.60195070460644,6.55092824742995,4.594162933279484
94575.02822855559,50.639071923189626,5.649105417730767,4.485960219224119
95512.13496155306,60.45628756140202,6.859118435963441,4.745824724433358
94842.23697722261,57.09299870654778,6.2709108429603235,4.572598910772849
95430.14901843712,52.14395009161207,5.835769849065704,4.561864498571411
95279.62295945753,58.16357344497326,6.450325755276229,4.372231530946117
94672.46061046001,52.88842999660636,5.68789378791381,4.257866766432804
95322.97679556483,58.057556309727666,6.732870789982646,4.757717112073607
94889.52010927291,54.18420647536345,6.112738551751271,4.287241648975119
95036.0110496208,59.00114402218309,6.6746187171722395,4.8041940504601115
94529.35702710728,57.36181348328024,6.54592547671615,4.525800053389011
94622.89837306866,55.195117047041684,6.163580520969959,4.4709662342943695
94447.43825970285,60.82380870073208,6.90339182496042,4.359562943189789
94834.85324277417,49.69886747977652,5.403395216459439,4.42255417148919
94610.27362257923,55.19479095533371,6.323829916739252,4.681584689554733
94938.75269230553,55.12427132773924,6.090193763120713,4.54045467498212
94859.60590098088,47.967110359192844,5.161274750444654,4.456958536045436
94982.66409594392,52.69969667650714,6.002866036933141,4.713143933382442
94754.08266551465,54.30745438017201,5.9505227019548,4.575270819344991
95284.24724313282,58.62045242165874,6.595306444438421,4.64812284472149
93902.15969063481,61.55939768481262,7.083843109585241,4.447823692904191
94788.54131661281,62.409017294522464,6.917561642937576,4.273292071391965
94741.97968043487,59.05174257908559,6.926328957104845,4.918731167245898
94856.22159134057,54.79952110132974,6.239988836684975,4.625749747465797
95097.27081562106,51.467345919358976,5.849212415438918,4.802154789206239
94571.07525904814,50.97899672096312,5.811087276707173,4.690927184213554
94994.95423085826,57.057262337006925,6.2366408579227235,4.423938884580569
95108.23758133585,58.189342079513146,6.517780463631732,4.516176565878692
94955.81549386482,59.805420948457915,6.956236364817806,4.633640610252093
94968.7631594191,57.69919123149184,6.571636239679897,4.4994574340731255
95076.21804946006,63.96179669538273,6.763895809712624,4.406978609760918
94803.2809336281,60.86798369301797,6.8380789069207975,4.562510970862603
95187.64323487575,53.32960022360169,5.904138605958143,4.411707330926397
94361.98595118544,55.05500663573317,6.172621756262617,4.361808718594809
94432.21541973655,58.139365552091355,6.56348050141949,4.364326134844316
94551.65146406497,60.05524514188866,7.1231314796459415,4.941629286545854
94776.59113436422,55.919272749918285,6.384219198837075,4.653300421147145
95240.75203524942,61.061891278149545,7.07539927705841,4.823144257670145
94902.149321652,60.91088255565491,6.981622621791342,4.662868088166546
95206.83473788202,61.40179410075242,7.244991978422954,4.814001525008587
94695.2885101839,53.89005369423142,6.0658931888730905,4.467150252048089
95138.95780931227,54.72544532274924,6.392762449163343,4.89547876035376
94615.02952636192,54.90244642689511,6.312912391759798,4.5761787870291
94815.09721738266,61.92195836084472,6.978247722932173,4.55781272644598
94856.56158746801,60.39876826053077,6.730654552010137,4.375376256191977
94945.12633835974,60.67525999307984,6.986119223914721,4.6504211138369245
94972.56586925454,56.97643071048873,6.592941680984272,4.5908345327397075
94692.44304937689,54.69619552765877,6.401996644166169,4.781450561860493
95317.15488518367,57.840545629980994,6.310736991086937,4.293126755038191
95160.16224987198,60.4689050577893,6.7668306374145235,4.435201434357049
94652.62215924545,47.67324962120071,5.1151374732141255,4.2168274516592685
94525.28128549209,56.174478546415195,6.32998208371229,4.456701114235909
95103.07974360617,59.89969628724946,7.484603931265978,5.085167500347483
94973.9761825115,57.13174363348392,6.458425970547307,4.660549569873633
94014.63485484535,51.30374420118484,5.446046434611893,4.214076022441555
94844.90513924374,51.54879500319601,5.5848713631876965,4.3057326052889975
94978.11326286588,56.637540231720344,6.245011846516339,4.589808216292095
94801.19793740522,58.82752345921408,6.89261653649356,4.475471799126506
95148.56361611896,56.17912126109719,6.453225105477949,4.609064006175737
94720.93357486906,59.721071837252175,6.74068937269196,4.383772602307403
95292.98042534984,58.72024598940656,6.607821703988401,4.538611042184181
95550.85921747428,56.379868603407935,6.519994612298418,4.515886909258894
94880.28921961582,57.637362245516194,6.684992146987114,4.605945024647653
94730.95649752575,60.42020159538763,6.687117616223417,4.447921570990246
95349.82032916724,57.6458311631619,6.612549938035784,4.855556616982875
94959.693822916,55.1486657784747,6.108740111871731,4.578799084188465
94935.38564788068,59.168805512759704,6.585552174096664,4.361777750950493
95261.0765322252,58.634134471054935,6.635713069882978,4.5919874885566765
94898.72883351447,59.99945229247677,6.729506004077361,4.36922800708849
95057.9169211297,54.12977450342524,6.271268778442896,4.931770014912528
94948.34259871623,55.124782236488564,6.0593062109456755,4.494963771678295
94587.08151541393,52.59248792650114,6.025391805008029,4.541138092153496
94809.0366056031,63.98426183261422,7.362427521821338,4.491087175722646
94497.44399594166,60.854940879549765,6.848175407091061,4.535119696370795
94781.3581348896,59.500409903205664,6.506174855464984,4.3150939507108514
94958.63081078159,59.76097197181478,6.605903208141602,4.114731414223478
95080.6228646724,59.08288960354021,6.841352489487629,4.850611091271219
95007.18743653489,58.781223209941885,6.728516850350614,4.5492886527832
94835.02212050658,58.066400494533355,6.400007229204884,4.6046815424118615
94951.5580597785,57.37999908091626,6.416569618403985,4.582821727546309
94495.39782776273,56.13439640757729,6.380650960213127,4.457742752225811
94769.17145240355,60.99702538285302,7.041025709971953,4.917157425922599
95005.3793210885,54.11846814136912,6.003357246289194,4.331862320830731
94826.52748283578,53.11318328580725,5.98162805897759,4.486628546753432
94948.41856127228,53.20115300418667,6.24929685816268,4.784820237863691
95190.5520471982,54.87786987039474,6.135267835039746,4.326617649619856
94693.46003903662,55.900641389432465,6.53738333024489,4.65480034454031
94950.70292714071,60.175269325862715,6.981210350443301,4.648274357280473
95127.94800450021,55.733956024383204,6.372146112953102,4.791935630240539
94903.95040097166,52.301618420329525,5.890399253085694,4.638961110368715
94941.04157925198,57.635832432936716,7.060538753501444,4.922730146452906
94937.53035977643,55.594028641794594,6.447119216730354,4.704350837435694
94895.84064601663,57.50042716907036,6.442340291812828,4.6267459002310485
94971.36191230852,49.41840221070359,5.530109880886143,4.671842871541561
95088.24181203374,59.151522439852194,7.162955978943358,4.653973577581192
94622.68705589497,59.25623948638697,6.492254167154622,4.36441464508495
94986.67547351692,60.304527652798185,6.878825978416519,4.605363552630717
94687.1039146032,56.98820658986606,6.368530671735329,4.542625382029191
94519.59174838325,57.05285105459912,6.351515696639656,4.2000753879937065
94599.57940319506,61.20070898917853,6.743967584369771,4.279231157588668
95152.24736880814,55.374098456853716,6.400417916564005,4.684960065957293
95025.03533514575,56.73763893505943,6.398288381969896,4.425294710524582
94913.68269431284,56.88394176994031,6.510273825931966,4.200016266985139
94487.71488165994,60.243969107008176,6.692931876736274,4.513693095007309
94905.92286943943,58.72226702995082,6.9045041175295045,4.787324093869039
94531.51857573149,53.507068646182965,5.88391521243961,4.542421525755603
94744.96477405675,49.67313105832883,5.592196291894849,4.743915066545271
94994.99842434586,58.54664061143797,6.772906580729898,4.80284243626793
94732.4169010976,58.16417814012005,6.344324435653364,4.406131673323811
95165.93282933906,57.31724627043331,6.356223633321705,4.275790214520941
94883.36208682625,60.00227429348428,6.814532392365668,4.583762660313985
94718.21711298681,55.95499004530374,6.02943900771898,4.115951811422075
94788.8433399851,54.08796381559381,6.215656826658692,4.576111045567024
95107.5115625911,58.04042951890087,6.727811402974908,4.875033324743412
94705.22973386846,56.70189954719408,6.145289585523854,4.259226506186263
95207.67523548212,56.83208448600721,6.332991437747677,4.467190985511298
94704.281322106,60.91120394264472,6.947508412410408,4.5412331889812965
94685.94925852591,59.30659311570679,6.733116016016141,4.6023298898307115
94784.63331338146,58.32821403335143,6.6616429011692375,4.347950617627304
94581.37574853863,56.421860274465246,6.467725896774123,4.567501682737011
95095.07686164226,62.74388301840576,6.9713863962792715,4.558049955066378
94781.18776235008,57.65704888198385,6.263759433962757,4.421464107514978
94918.71514643758,60.561485270193856,7.245420746312973,4.901673986720035
95004.3261023442,52.85399706261481,6.0738385942330195,4.681586824757433
95157.87007068653,59.156297567660765,6.879216394393662,4.657594114206569
94898.49849578185,55.4828167511744,6.396081797754678,4.791052871012296
94707.55432998174,62.82862584355224,7.211064022007157,4.508275142128733
94806.55111798781,60.223526861675055,7.2797779793194755,4.863685286647045
94770.49889435945,63.52304036875011,6.882768794487344,4.513806049487883
94888.19217336571,59.79655838694505,6.567567001973562,4.435627500734961
95302.11846701399,61.13429162425195,6.87803838332164,4.645673475670684
94879.40782712538,56.02241869664839,6.260761264947813,4.360111888791033
95114.30621991474,57.84121141391419,6.77837663447173,4.740744831086321
94553.46582209373,61.264483901963615,6.950741529533406,4.509722602050241
94873.90148989036,55.870148457761346,6.274841198638956,4.669904964945145
94585.15075720675,59.245066092740416,7.015298948595454,4.786957883086977
94935.07567130281,58.261733252570956,6.709588019021653,4.49598347500459
94883.65434696221,53.56280412054043,5.98654615368415,4.414033611011089
94679.6931263551,57.648175479856434,6.622701140091013,4.623539742339218
95073.27501846613,65.08420924543923,7.464921504854722,4.513005998009793
94689.81807589158,59.89099055035568,6.616595179354404,4.451935060866544
94897.73762354517,57.85356841833111,6.3022986246005015,4.250475465249278
94411.11454707873,57.50265712241629,6.437149442260694,4.517522759644653
95017.69352567788,57.140716496346435,6.66529895385326,4.616488433758404
94532.10573022431,57.8757736871063,6.448040989483371,4.413894518717921
94709.46847656589,58.30286439447221,7.100208656330131,4.836060185930629
94452.49828248609,57.7231300763649,6.273197707781111,4.360674121705027
94693.97073349178,57.51282235616586,6.159031520069058,4.430373546560658
94844.27907696445,52.37813383383017,5.847137823667657,4.519070019793904
94376.56094988216,59.78361169349367,6.590581492636575,4.38288742536159
94730.23715637231,57.9835283316451,6.4129591059738065,4.110320289602487
95227.15946605912,60.52501870125042,6.830631929248668,4.49519946871413
94535.64331260494,46.632916135544555,4.846865910138443,4.268845791712442
94548.31769793769,57.92379049155794,6.611832736945485,4.321083669056944
94981.1054466476,58.39436859780021,6.763709758436039,4.515979840947657
94873.68801596119,61.39531562862191,6.811131654220119,4.373012237177055
95142.95436858112,60.861668126123945,7.056181141709289,4.879000426017045
94763.729488084,60.2705544399793,6.556200578935042,4.127695278231387
95107.09598631987,57.37679656953901,6.274054966511846,4.552022971268069
95004.84068033705,56.18216192164871,6.56738227192492,4.833799657798433
95354.09402684672,58.42535178385127,6.683272016143415,4.452363150990807
94986.24265747989,58.615391815733915,6.808989681988985,4.812989143477991
94618.67922501786,54.96765442748568,6.189733901372193,4.4878675111161686
95173.4390408447,57.034255070861605,6.328814663358003,4.156775025544199
95064.34050911735,58.777618750535105,6.572078104347108,4.423285979691498
94573.08083672731,56.27089205404084,6.138729657077464,4.591934331348857
95082.80504241651,58.2715859957412,6.749642860260942,4.632688012089556
95139.59636956795,55.26103008178362,6.045496117482256,4.54090283140741
95253.388382294,55.78996393085133,6.150904926861187,4.384132332908508
95285.55402174286,60.31679272166687,6.686777443833491,4.4339596277645015
95324.20828732564,59.50388968295413,6.896385369723514,4.691194118168337
94704.3538198625,62.23246531771344,7.312831616108374,4.650505502046829
94892.56149317297,62.42623779701167,7.061416050733754,4.534348579506292
94754.3572494835,56.15889577421033,6.50183238341685,4.617340420939481
94695.70854831554,56.57974642146466,6.484569246350778,4.541047010529232
95069.95872412251,58.67184078469455,6.594708788848545,4.471689415799085
94705.95885647544,55.26674310113913,6.317115717282303,4.738116849892864
94911.3695352153,52.58107077599509,6.222651531286855,4.748155125567362
94730.90856999265,58.63491116704036,6.620230818349527,4.437720647358173
94817.65007958065,55.841941683547006,6.245899011211489,4.421569253534556
94788.27834041226,59.5056987901527,6.718364792953104,4.505278309685549
94770.7965930497,62.4867398191222,7.092135997588001,4.612344522743165
95011.62171380478,60.26579615200841,7.1742737382529,4.914683532664662
95001.26768419651,56.28141879964515,6.196837603514455,4.3892013819410485
94830.04056626311,55.941858773925276,6.294431148921623,4.522862359584868
94732.49838461,48.27886937839527,5.41039531349932,4.579362710955839
94936.537292582,59.98862210547909,7.180835622468243,4.813923587608396
94976.00138389769,56.884246810758384,6.30529366517404,4.379564505907036
94979.59380534194,59.452669030840504,6.731935210216727,4.572685350421747
94938.25796100467,57.0434827709847,6.601655889334414,4.6673374953395745
94636.92826339568,55.08128588944395,6.2038747211996075,4.520567909639921
95057.18798109972,59.37940373357983,6.483574366742577,4.4980927544820455
94758.8772100995,56.629574670368584,6.415658010496365,4.285341458614087
95039.10436582619,56.24719093837471,6.361341659418044,4.597389683762832
95279.156368899,56.022288736294094,6.4548252122004115,4.710009298490803
95291.67047309031,59.618941551152695,6.909468392666847,4.659600601592561
94918.29531985632,56.745312305651375,6.19919374619496,4.202500118797598
94696.36356527872,55.12067197329664,6.171798216209245,4.483101427081563
94969.02145239287,62.95800613682602,7.5166627985009535,4.8313617740392605
94736.97873021102,55.49858951392156,6.2532085813021885,4.436651770077344
94758.10683902001,58.52158761926352,6.577005877726554,4.389960169199479
95263.13011699973,58.69895532007988,6.91271687410989,4.98012509592477
94979.81482494234,56.77810260767381,6.266021756785769,4.1222288091631585
94941.87788036506,59.979093156576646,6.759386394449274,4.27532874165241
94471.49025011016,55.657787670573704,6.222317853598032,4.622830007062485
95346.0758606979,57.85885400085137,6.9259435104724,4.817361197579763
94625.37622871915,54.04611662738728,6.006696148545911,4.462174593799606
95167.55165254863,60.01089910179761,6.831157786809923,4.755979669854782
94948.09137493417,57.84933441686734,6.555253231415347,4.267524961931129
94939.36577034232,58.76335631401883,6.539472855485478,4.342391118736759
94832.67732721243,59.562057148179285,6.7479528804203595,4.461355747144773
